time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1723686112.83,240348.0,1.74,7263.3131511211395,7199.261373996735
1723693323.81,240349.0,1.82,7210.454692363739,7200.219858884811
1723700535.111,240350.0,1.75,7210.810600042343,7200.070334911346
1723707745.716,240351.0,1.81,7210.1005210876465,7200.270528078079
1723715007.657,240352.0,1.78,7261.563979148865,7199.701038837433
1723722218.948,240353.0,1.72,7210.815481424332,7200.329648256302
1723729430.02,240354.0,1.95,7210.594660758972,7199.950758457184
1723736641.09,240355.0,2.07,7210.346925497055,7200.324955224991
1723743904.856,240356.0,1.8,7263.300238370895,7200.505304098129
1723752814.756,240357.0,1.77,8909.390905857086,7200.18656039238
1723760025.929,240358.0,1.84,7210.531898021698,7200.475596666336
1723767237.097,240359.0,1.87,7210.677175045013,7199.981260061264
1723774502.96,240360.0,1.74,7265.374037981033,7200.1936366558075
1723781713.996,240361.0,1.74,7210.572417974472,7200.337115049362
1723788925.045,240362.0,1.74,7210.73250579834,7200.675410985947
1723796135.758,240363.0,1.83,7210.144414901733,7200.103042125702
1723803402.846,240364.0,1.66,7266.431531667709,7200.031639099121
1723810614.091,240365.0,1.9,7210.672926902771,7200.591656446457
1723817824.726,240366.0,1.81,7210.084420442581,7200.291168451309
1723825035.87,240367.0,2.0,7210.366971731186,7200.487904071808
1723832299.998,240368.0,1.63,7263.626348257065,7200.727380037308
1723839510.827,240369.0,1.63,7210.410743713379,7198.8092539310455
1723848421.951,240370.0,1.7,8910.49622297287,7199.573448181152
1723855633.116,240371.0,1.96,7210.778946399689,7200.280488014221
1723862899.675,240372.0,1.74,7265.7647116184235,7199.998404979706
1723870110.812,240373.0,1.7,7210.647606611252,7200.815316200256
1723877322.061,240374.0,1.75,7210.668661832809,7200.377003192902
1723884532.913,240375.0,1.81,7210.224363088608,7199.277466058731
1723891794.909,240376.0,1.92,7261.518098831177,7200.722790002823
1723899005.696,240377.0,1.9,7210.226263523102,7200.076228141785
1723906216.888,240378.0,1.91,7210.746096372604,7201.013271570206
1723913427.821,240379.0,1.9,7210.403396844864,7200.543261528015
1723920689.729,240380.0,1.72,7261.250584602356,7200.436102628708
1723927900.869,240381.0,1.74,7210.655956745148,7200.57936501503
